date,n_stars,package
2014-09-30,1,tidyverse/magrittr
2014-10-02,1,tidyverse/magrittr
2014-10-03,1,tidyverse/magrittr
2014-10-05,1,tidyverse/magrittr
2014-10-18,1,tidyverse/magrittr
2014-10-19,1,tidyverse/magrittr
2014-10-25,1,tidyverse/magrittr
2014-11-02,1,tidyverse/magrittr
2014-11-03,1,tidyverse/magrittr
2014-11-08,1,tidyverse/magrittr
2014-11-17,2,tidyverse/magrittr
2014-11-22,1,tidyverse/magrittr
2014-11-24,3,tidyverse/magrittr
2014-11-25,4,tidyverse/magrittr
2014-11-26,1,tidyverse/magrittr
2014-11-27,2,tidyverse/magrittr
2014-11-29,1,tidyverse/magrittr
2014-12-01,2,tidyverse/magrittr
2014-12-02,1,tidyverse/magrittr
2014-12-03,1,tidyverse/magrittr
2014-12-04,2,tidyverse/magrittr
2014-12-05,1,tidyverse/magrittr
2014-12-06,1,tidyverse/magrittr
2014-12-07,1,tidyverse/magrittr
2014-12-10,1,tidyverse/magrittr
2014-12-12,1,tidyverse/magrittr
2014-12-13,1,tidyverse/magrittr
2014-12-15,1,tidyverse/magrittr
2014-12-19,1,tidyverse/magrittr
2014-12-23,2,tidyverse/magrittr
2014-12-29,1,tidyverse/magrittr
2014-12-31,1,tidyverse/magrittr
2015-01-02,2,tidyverse/magrittr
2015-01-05,1,tidyverse/magrittr
2015-01-07,1,tidyverse/magrittr
2015-01-11,1,tidyverse/magrittr
2015-01-13,1,tidyverse/magrittr
2015-01-14,1,tidyverse/magrittr
2015-01-17,1,tidyverse/magrittr
2015-01-18,1,tidyverse/magrittr
2015-01-20,2,tidyverse/magrittr
2015-01-21,1,tidyverse/magrittr
2015-01-22,1,tidyverse/magrittr
2015-01-23,2,tidyverse/magrittr
2015-01-28,1,tidyverse/magrittr
2015-01-30,1,tidyverse/magrittr
2015-02-04,1,tidyverse/magrittr
2015-02-11,1,tidyverse/magrittr
2015-02-12,1,tidyverse/magrittr
2015-02-13,1,tidyverse/magrittr
2015-02-16,1,tidyverse/magrittr
2015-02-19,1,tidyverse/magrittr
2015-02-20,2,tidyverse/magrittr
2015-02-25,1,tidyverse/magrittr
2015-03-01,1,tidyverse/magrittr
2015-03-02,1,tidyverse/magrittr
2015-03-03,1,tidyverse/magrittr
2015-03-04,1,tidyverse/magrittr
2015-03-06,2,tidyverse/magrittr
2015-03-10,1,tidyverse/magrittr
2015-03-12,1,tidyverse/magrittr
2015-03-13,1,tidyverse/magrittr
2015-03-15,1,tidyverse/magrittr
2015-03-17,2,tidyverse/magrittr
2015-03-18,1,tidyverse/magrittr
2015-03-20,1,tidyverse/magrittr
2015-03-24,1,tidyverse/magrittr
2015-03-25,2,tidyverse/magrittr
2015-03-26,1,tidyverse/magrittr
2015-03-27,1,tidyverse/magrittr
2015-04-01,3,tidyverse/magrittr
2015-04-03,1,tidyverse/magrittr
2015-04-07,2,tidyverse/magrittr
2015-04-15,1,tidyverse/magrittr
2015-04-17,1,tidyverse/magrittr
2015-04-20,1,tidyverse/magrittr
2015-04-21,1,tidyverse/magrittr
2015-04-24,1,tidyverse/magrittr
2015-04-26,1,tidyverse/magrittr
2015-04-28,2,tidyverse/magrittr
2015-05-01,2,tidyverse/magrittr
2015-05-03,1,tidyverse/magrittr
2015-05-04,2,tidyverse/magrittr
2015-05-05,1,tidyverse/magrittr
2015-05-07,2,tidyverse/magrittr
2015-05-11,2,tidyverse/magrittr
2015-05-13,1,tidyverse/magrittr
2015-05-17,2,tidyverse/magrittr
2015-05-19,1,tidyverse/magrittr
2015-05-21,1,tidyverse/magrittr
2015-05-26,1,tidyverse/magrittr
2015-05-29,1,tidyverse/magrittr
2015-06-09,1,tidyverse/magrittr
2015-06-10,2,tidyverse/magrittr
2015-06-12,2,tidyverse/magrittr
2015-06-15,1,tidyverse/magrittr
2015-06-16,2,tidyverse/magrittr
2015-06-17,1,tidyverse/magrittr
2015-06-19,1,tidyverse/magrittr
2015-06-20,1,tidyverse/magrittr
2015-06-24,1,tidyverse/magrittr
2015-06-25,1,tidyverse/magrittr
2015-06-26,2,tidyverse/magrittr
2015-06-28,1,tidyverse/magrittr
2015-06-29,1,tidyverse/magrittr
2015-06-30,1,tidyverse/magrittr
2015-07-02,1,tidyverse/magrittr
2015-07-11,1,tidyverse/magrittr
2015-07-13,1,tidyverse/magrittr
2015-07-15,1,tidyverse/magrittr
2015-07-20,1,tidyverse/magrittr
2015-07-21,1,tidyverse/magrittr
2015-07-25,1,tidyverse/magrittr
2015-07-28,2,tidyverse/magrittr
2015-08-03,1,tidyverse/magrittr
2015-08-05,1,tidyverse/magrittr
2015-08-10,1,tidyverse/magrittr
2015-08-21,1,tidyverse/magrittr
2015-08-22,1,tidyverse/magrittr
2015-09-04,1,tidyverse/magrittr
2015-09-06,1,tidyverse/magrittr
2015-09-07,1,tidyverse/magrittr
2015-09-08,2,tidyverse/magrittr
2015-09-11,2,tidyverse/magrittr
2015-09-15,1,tidyverse/magrittr
2015-09-17,1,tidyverse/magrittr
2015-09-23,2,tidyverse/magrittr
2015-09-24,1,tidyverse/magrittr
2015-09-29,1,tidyverse/magrittr
2015-10-02,1,tidyverse/magrittr
2015-10-05,2,tidyverse/magrittr
2015-10-07,2,tidyverse/magrittr
2015-10-12,2,tidyverse/magrittr
2015-10-14,1,tidyverse/magrittr
2015-10-20,1,tidyverse/magrittr
2015-10-21,2,tidyverse/magrittr
2015-10-27,1,tidyverse/magrittr
2015-10-29,1,tidyverse/magrittr
2015-10-31,1,tidyverse/magrittr
2015-11-04,1,tidyverse/magrittr
2015-11-06,2,tidyverse/magrittr
2015-11-09,1,tidyverse/magrittr
2015-11-12,1,tidyverse/magrittr
2015-11-13,1,tidyverse/magrittr
2015-11-14,1,tidyverse/magrittr
2015-11-16,1,tidyverse/magrittr
2015-11-18,1,tidyverse/magrittr
2015-11-19,1,tidyverse/magrittr
2015-11-20,1,tidyverse/magrittr
2015-11-21,1,tidyverse/magrittr
2015-11-24,1,tidyverse/magrittr
2015-11-25,2,tidyverse/magrittr
2015-12-02,1,tidyverse/magrittr
2015-12-06,1,tidyverse/magrittr
2015-12-08,1,tidyverse/magrittr
2015-12-09,1,tidyverse/magrittr
2015-12-17,3,tidyverse/magrittr
2015-12-23,1,tidyverse/magrittr
2015-12-27,1,tidyverse/magrittr
2015-12-29,1,tidyverse/magrittr
2016-01-07,1,tidyverse/magrittr
2016-01-08,1,tidyverse/magrittr
2016-01-11,1,tidyverse/magrittr
2016-01-13,1,tidyverse/magrittr
2016-01-14,1,tidyverse/magrittr
2016-01-24,1,tidyverse/magrittr
2016-01-25,1,tidyverse/magrittr
2016-01-31,1,tidyverse/magrittr
2016-02-01,1,tidyverse/magrittr
2016-02-10,1,tidyverse/magrittr
2016-02-12,1,tidyverse/magrittr
2016-02-13,1,tidyverse/magrittr
2016-02-17,1,tidyverse/magrittr
2016-02-18,1,tidyverse/magrittr
2016-02-19,1,tidyverse/magrittr
2016-03-01,2,tidyverse/magrittr
2016-03-02,2,tidyverse/magrittr
2016-03-08,1,tidyverse/magrittr
2016-03-14,1,tidyverse/magrittr
2016-03-22,1,tidyverse/magrittr
2016-03-23,1,tidyverse/magrittr
2016-03-24,1,tidyverse/magrittr
2016-03-30,1,tidyverse/magrittr
2016-03-31,1,tidyverse/magrittr
2016-04-01,1,tidyverse/magrittr
2016-04-03,1,tidyverse/magrittr
2016-04-06,1,tidyverse/magrittr
2016-04-07,1,tidyverse/magrittr
2016-04-09,1,tidyverse/magrittr
2016-04-10,1,tidyverse/magrittr
2016-04-12,1,tidyverse/magrittr
2016-04-13,1,tidyverse/magrittr
2016-04-18,1,tidyverse/magrittr
2016-04-22,2,tidyverse/magrittr
2016-04-24,2,tidyverse/magrittr
2016-05-02,2,tidyverse/magrittr
2016-05-03,2,tidyverse/magrittr
2016-05-04,1,tidyverse/magrittr
2016-05-08,1,tidyverse/magrittr
2016-05-12,1,tidyverse/magrittr
2016-05-13,1,tidyverse/magrittr
2016-05-17,1,tidyverse/magrittr
2016-05-24,1,tidyverse/magrittr
2016-05-26,1,tidyverse/magrittr
2016-06-04,1,tidyverse/magrittr
2016-06-08,2,tidyverse/magrittr
2016-06-16,1,tidyverse/magrittr
2016-06-20,1,tidyverse/magrittr
2016-06-22,1,tidyverse/magrittr
2016-06-23,1,tidyverse/magrittr
2016-06-29,1,tidyverse/magrittr
2016-07-04,1,tidyverse/magrittr
2016-07-05,2,tidyverse/magrittr
2016-07-06,1,tidyverse/magrittr
2016-07-08,1,tidyverse/magrittr
2016-07-09,1,tidyverse/magrittr
2016-07-13,1,tidyverse/magrittr
2016-07-15,1,tidyverse/magrittr
2016-07-18,1,tidyverse/magrittr
2016-07-19,1,tidyverse/magrittr
2016-07-24,1,tidyverse/magrittr
2016-07-27,1,tidyverse/magrittr
2016-07-29,1,tidyverse/magrittr
2016-07-30,1,tidyverse/magrittr
2016-08-04,1,tidyverse/magrittr
2016-08-11,2,tidyverse/magrittr
2016-08-13,1,tidyverse/magrittr
2016-08-15,1,tidyverse/magrittr
2016-08-16,1,tidyverse/magrittr
2016-08-22,2,tidyverse/magrittr
2016-08-24,1,tidyverse/magrittr
2016-08-25,2,tidyverse/magrittr
2016-08-26,1,tidyverse/magrittr
2016-09-01,2,tidyverse/magrittr
2016-09-05,1,tidyverse/magrittr
2016-09-08,1,tidyverse/magrittr
2016-09-11,2,tidyverse/magrittr
2016-09-17,2,tidyverse/magrittr
2016-09-22,1,tidyverse/magrittr
2016-09-23,1,tidyverse/magrittr
2016-09-25,1,tidyverse/magrittr
2016-09-28,1,tidyverse/magrittr
2016-10-02,1,tidyverse/magrittr
2016-10-04,1,tidyverse/magrittr
2016-10-06,1,tidyverse/magrittr
2016-10-10,1,tidyverse/magrittr
2016-10-11,1,tidyverse/magrittr
2016-10-13,1,tidyverse/magrittr
2016-10-14,1,tidyverse/magrittr
2016-10-19,1,tidyverse/magrittr
2016-10-24,2,tidyverse/magrittr
2016-10-27,1,tidyverse/magrittr
2016-10-29,2,tidyverse/magrittr
2016-10-31,1,tidyverse/magrittr
2016-11-01,1,tidyverse/magrittr
2016-11-02,1,tidyverse/magrittr
2016-11-04,2,tidyverse/magrittr
2016-11-06,1,tidyverse/magrittr
2016-11-07,1,tidyverse/magrittr
2016-11-08,2,tidyverse/magrittr
2016-11-11,1,tidyverse/magrittr
2016-11-16,1,tidyverse/magrittr
2016-11-18,1,tidyverse/magrittr
2016-11-19,1,tidyverse/magrittr
2016-11-21,1,tidyverse/magrittr
2016-11-23,1,tidyverse/magrittr
2016-11-24,2,tidyverse/magrittr
2016-11-27,1,tidyverse/magrittr
2016-11-28,1,tidyverse/magrittr
2016-11-30,1,tidyverse/magrittr
2016-12-02,1,tidyverse/magrittr
2016-12-04,1,tidyverse/magrittr
2016-12-05,2,tidyverse/magrittr
2016-12-08,2,tidyverse/magrittr
2016-12-09,1,tidyverse/magrittr
2016-12-11,1,tidyverse/magrittr
2016-12-12,1,tidyverse/magrittr
2016-12-14,1,tidyverse/magrittr
2016-12-15,1,tidyverse/magrittr
2016-12-17,1,tidyverse/magrittr
2016-12-18,1,tidyverse/magrittr
2016-12-20,1,tidyverse/magrittr
2016-12-21,1,tidyverse/magrittr
2016-12-27,1,tidyverse/magrittr
2016-12-29,3,tidyverse/magrittr
2016-12-30,1,tidyverse/magrittr
2017-01-07,1,tidyverse/magrittr
2017-01-18,1,tidyverse/magrittr
2017-01-20,1,tidyverse/magrittr
2017-01-21,2,tidyverse/magrittr
2017-01-22,1,tidyverse/magrittr
2017-01-25,1,tidyverse/magrittr
2017-01-26,1,tidyverse/magrittr
2017-01-30,1,tidyverse/magrittr
2017-02-01,1,tidyverse/magrittr
2017-02-03,1,tidyverse/magrittr
2017-02-04,1,tidyverse/magrittr
2017-02-05,2,tidyverse/magrittr
2017-02-09,1,tidyverse/magrittr
2017-02-15,1,tidyverse/magrittr
2017-02-16,1,tidyverse/magrittr
2016-05-06,5,hadley/modelr
2016-05-07,7,hadley/modelr
2016-05-08,4,hadley/modelr
2016-05-09,4,hadley/modelr
2016-05-10,1,hadley/modelr
2016-05-11,3,hadley/modelr
2016-05-14,1,hadley/modelr
2016-05-15,1,hadley/modelr
2016-05-16,2,hadley/modelr
2016-05-30,2,hadley/modelr
2016-05-31,1,hadley/modelr
2016-06-02,2,hadley/modelr
2016-06-06,2,hadley/modelr
2016-06-07,1,hadley/modelr
2016-06-09,2,hadley/modelr
2016-06-10,1,hadley/modelr
2016-06-11,1,hadley/modelr
2016-06-15,1,hadley/modelr
2016-06-16,1,hadley/modelr
2016-06-19,1,hadley/modelr
2016-06-21,1,hadley/modelr
2016-06-22,1,hadley/modelr
2016-06-23,1,hadley/modelr
2016-06-24,1,hadley/modelr
2016-06-25,1,hadley/modelr
2016-06-29,6,hadley/modelr
2016-06-30,2,hadley/modelr
2016-07-10,1,hadley/modelr
2016-07-11,1,hadley/modelr
2016-07-15,1,hadley/modelr
2016-07-19,1,hadley/modelr
2016-07-26,1,hadley/modelr
2016-07-27,1,hadley/modelr
2016-07-29,1,hadley/modelr
2016-07-31,1,hadley/modelr
2016-08-01,5,hadley/modelr
2016-08-02,1,hadley/modelr
2016-08-03,3,hadley/modelr
2016-08-04,1,hadley/modelr
2016-08-05,3,hadley/modelr
2016-08-09,2,hadley/modelr
2016-08-11,1,hadley/modelr
2016-08-16,3,hadley/modelr
2016-08-17,1,hadley/modelr
2016-08-22,1,hadley/modelr
2016-08-26,1,hadley/modelr
2016-08-28,1,hadley/modelr
2016-08-31,1,hadley/modelr
2016-09-01,1,hadley/modelr
2016-09-02,1,hadley/modelr
2016-09-04,1,hadley/modelr
2016-09-07,3,hadley/modelr
2016-09-15,1,hadley/modelr
2016-09-16,3,hadley/modelr
2016-09-17,2,hadley/modelr
2016-09-29,2,hadley/modelr
2016-10-03,1,hadley/modelr
2016-10-09,1,hadley/modelr
2016-10-11,1,hadley/modelr
2016-10-12,2,hadley/modelr
2016-10-18,1,hadley/modelr
2016-10-19,1,hadley/modelr
2016-10-21,1,hadley/modelr
2016-10-22,2,hadley/modelr
2016-10-23,1,hadley/modelr
2016-10-24,1,hadley/modelr
2016-10-25,2,hadley/modelr
2016-10-26,2,hadley/modelr
2016-10-27,1,hadley/modelr
2016-11-08,1,hadley/modelr
2016-11-11,1,hadley/modelr
2016-11-13,1,hadley/modelr
2016-11-14,1,hadley/modelr
2016-11-18,7,hadley/modelr
2016-11-19,1,hadley/modelr
2016-11-20,3,hadley/modelr
2016-11-23,1,hadley/modelr
2016-11-26,1,hadley/modelr
2016-11-28,2,hadley/modelr
2016-11-29,1,hadley/modelr
2016-12-10,1,hadley/modelr
2016-12-11,2,hadley/modelr
2016-12-19,2,hadley/modelr
2016-12-20,1,hadley/modelr
2016-12-21,1,hadley/modelr
2016-12-26,1,hadley/modelr
2016-12-30,1,hadley/modelr
2017-01-01,3,hadley/modelr
2017-01-02,1,hadley/modelr
2017-01-03,2,hadley/modelr
2017-01-06,1,hadley/modelr
2017-01-09,1,hadley/modelr
2017-01-10,1,hadley/modelr
2017-01-16,2,hadley/modelr
2017-01-25,2,hadley/modelr
2017-01-27,1,hadley/modelr
2017-01-29,1,hadley/modelr
2017-01-31,1,hadley/modelr
2017-02-16,1,hadley/modelr
2017-02-17,1,hadley/modelr
2014-11-29,8,hadley/purrr
2014-11-30,12,hadley/purrr
2014-12-01,1,hadley/purrr
2014-12-02,1,hadley/purrr
2014-12-03,2,hadley/purrr
2014-12-04,1,hadley/purrr
2014-12-08,2,hadley/purrr
2014-12-09,1,hadley/purrr
2014-12-10,2,hadley/purrr
2014-12-11,3,hadley/purrr
2014-12-12,3,hadley/purrr
2014-12-14,1,hadley/purrr
2014-12-17,1,hadley/purrr
2014-12-28,1,hadley/purrr
2015-01-04,1,hadley/purrr
2015-01-10,2,hadley/purrr
2015-01-11,1,hadley/purrr
2015-01-14,1,hadley/purrr
2015-01-15,1,hadley/purrr
2015-01-19,1,hadley/purrr
2015-01-21,1,hadley/purrr
2015-01-22,1,hadley/purrr
2015-01-26,1,hadley/purrr
2015-01-30,1,hadley/purrr
2015-01-31,1,hadley/purrr
2015-02-04,1,hadley/purrr
2015-02-07,7,hadley/purrr
2015-02-08,6,hadley/purrr
2015-02-09,4,hadley/purrr
2015-02-10,2,hadley/purrr
2015-02-11,3,hadley/purrr
2015-02-12,1,hadley/purrr
2015-02-13,1,hadley/purrr
2015-02-23,1,hadley/purrr
2015-02-26,1,hadley/purrr
2015-03-04,1,hadley/purrr
2015-03-07,1,hadley/purrr
2015-03-08,1,hadley/purrr
2015-03-14,2,hadley/purrr
2015-03-17,1,hadley/purrr
2015-03-18,2,hadley/purrr
2015-03-19,1,hadley/purrr
2015-03-20,1,hadley/purrr
2015-03-23,1,hadley/purrr
2015-03-31,1,hadley/purrr
2015-04-03,1,hadley/purrr
2015-04-04,1,hadley/purrr
2015-04-13,1,hadley/purrr
2015-04-16,1,hadley/purrr
2015-04-24,1,hadley/purrr
2015-04-27,1,hadley/purrr
2015-05-28,1,hadley/purrr
2015-06-23,1,hadley/purrr
2015-06-28,1,hadley/purrr
2015-07-03,1,hadley/purrr
2015-07-21,1,hadley/purrr
2015-08-12,1,hadley/purrr
2015-08-30,1,hadley/purrr
2015-09-04,1,hadley/purrr
2015-09-10,1,hadley/purrr
2015-09-20,2,hadley/purrr
2015-09-28,7,hadley/purrr
2015-09-29,12,hadley/purrr
2015-09-30,4,hadley/purrr
2015-10-01,2,hadley/purrr
2015-10-02,1,hadley/purrr
2015-10-03,1,hadley/purrr
2015-10-05,2,hadley/purrr
2015-10-08,2,hadley/purrr
2015-10-13,1,hadley/purrr
2015-10-19,1,hadley/purrr
2015-10-22,1,hadley/purrr
2015-10-24,1,hadley/purrr
2015-10-31,1,hadley/purrr
2015-11-04,1,hadley/purrr
2015-11-06,1,hadley/purrr
2015-11-08,1,hadley/purrr
2015-11-09,1,hadley/purrr
2015-11-10,2,hadley/purrr
2015-11-16,1,hadley/purrr
2015-11-18,1,hadley/purrr
2015-11-23,1,hadley/purrr
2015-11-24,1,hadley/purrr
2015-11-26,1,hadley/purrr
2015-11-28,1,hadley/purrr
2015-11-29,1,hadley/purrr
2015-12-01,1,hadley/purrr
2015-12-05,2,hadley/purrr
2015-12-20,1,hadley/purrr
2015-12-23,2,hadley/purrr
2015-12-25,1,hadley/purrr
2015-12-27,1,hadley/purrr
2015-12-28,1,hadley/purrr
2015-12-30,1,hadley/purrr
2015-12-31,1,hadley/purrr
2016-01-05,1,hadley/purrr
2016-01-06,1,hadley/purrr
2016-01-07,2,hadley/purrr
2016-01-08,6,hadley/purrr
2016-01-09,1,hadley/purrr
2016-01-10,1,hadley/purrr
2016-01-11,3,hadley/purrr
2016-01-13,2,hadley/purrr
2016-01-14,1,hadley/purrr
2016-01-15,1,hadley/purrr
2016-01-16,1,hadley/purrr
2016-01-20,2,hadley/purrr
2016-01-26,1,hadley/purrr
2016-01-29,1,hadley/purrr
2016-02-04,1,hadley/purrr
2016-02-10,1,hadley/purrr
2016-02-11,1,hadley/purrr
2016-02-15,1,hadley/purrr
2016-02-16,1,hadley/purrr
2016-02-17,1,hadley/purrr
2016-02-18,1,hadley/purrr
2016-02-19,2,hadley/purrr
2016-02-21,1,hadley/purrr
2016-02-22,3,hadley/purrr
2016-02-23,1,hadley/purrr
2016-02-25,1,hadley/purrr
2016-02-26,2,hadley/purrr
2016-03-04,2,hadley/purrr
2016-03-07,4,hadley/purrr
2016-03-08,1,hadley/purrr
2016-03-16,3,hadley/purrr
2016-03-19,1,hadley/purrr
2016-03-20,1,hadley/purrr
2016-03-24,1,hadley/purrr
2016-03-25,4,hadley/purrr
2016-03-26,1,hadley/purrr
2016-03-29,2,hadley/purrr
2016-03-30,1,hadley/purrr
2016-04-02,1,hadley/purrr
2016-04-06,1,hadley/purrr
2016-04-07,1,hadley/purrr
2016-04-09,1,hadley/purrr
2016-04-12,4,hadley/purrr
2016-04-14,1,hadley/purrr
2016-04-17,1,hadley/purrr
2016-04-23,1,hadley/purrr
2016-04-24,2,hadley/purrr
2016-04-25,2,hadley/purrr
2016-04-26,1,hadley/purrr
2016-04-29,1,hadley/purrr
2016-05-03,1,hadley/purrr
2016-05-04,1,hadley/purrr
2016-05-05,1,hadley/purrr
2016-05-09,1,hadley/purrr
2016-05-11,2,hadley/purrr
2016-05-12,1,hadley/purrr
2016-05-13,1,hadley/purrr
2016-05-16,1,hadley/purrr
2016-05-18,1,hadley/purrr
2016-05-20,1,hadley/purrr
2016-05-25,2,hadley/purrr
2016-05-26,1,hadley/purrr
2016-06-01,1,hadley/purrr
2016-06-06,1,hadley/purrr
2016-06-07,1,hadley/purrr
2016-06-09,2,hadley/purrr
2016-06-10,1,hadley/purrr
2016-06-14,1,hadley/purrr
2016-06-15,1,hadley/purrr
2016-06-18,1,hadley/purrr
2016-06-19,1,hadley/purrr
2016-06-21,1,hadley/purrr
2016-06-25,1,hadley/purrr
2016-06-26,1,hadley/purrr
2016-06-28,1,hadley/purrr
2016-06-29,1,hadley/purrr
2016-06-30,1,hadley/purrr
2016-07-01,2,hadley/purrr
2016-07-04,1,hadley/purrr
2016-07-07,3,hadley/purrr
2016-07-08,1,hadley/purrr
2016-07-13,1,hadley/purrr
2016-07-14,1,hadley/purrr
2016-07-17,1,hadley/purrr
2016-07-18,1,hadley/purrr
2016-07-23,2,hadley/purrr
2016-07-27,3,hadley/purrr
2016-07-28,1,hadley/purrr
2016-07-29,1,hadley/purrr
2016-08-01,3,hadley/purrr
2016-08-04,1,hadley/purrr
2016-08-11,3,hadley/purrr
2016-08-12,1,hadley/purrr
2016-08-15,1,hadley/purrr
2016-08-17,1,hadley/purrr
2016-08-18,1,hadley/purrr
2016-08-21,1,hadley/purrr
2016-08-22,1,hadley/purrr
2016-08-26,1,hadley/purrr
2016-08-31,2,hadley/purrr
2016-09-01,2,hadley/purrr
2016-09-04,1,hadley/purrr
2016-09-13,1,hadley/purrr
2016-09-15,1,hadley/purrr
2016-09-16,3,hadley/purrr
2016-09-17,1,hadley/purrr
2016-09-26,1,hadley/purrr
2016-09-30,1,hadley/purrr
2016-10-02,1,hadley/purrr
2016-10-05,1,hadley/purrr
2016-10-11,1,hadley/purrr
2016-10-14,1,hadley/purrr
2016-10-17,1,hadley/purrr
2016-10-18,4,hadley/purrr
2016-10-22,1,hadley/purrr
2016-10-25,2,hadley/purrr
2016-10-30,1,hadley/purrr
2016-11-07,1,hadley/purrr
2016-11-08,1,hadley/purrr
2016-11-10,1,hadley/purrr
2016-11-12,1,hadley/purrr
2016-11-15,1,hadley/purrr
2016-11-16,2,hadley/purrr
2016-11-17,1,hadley/purrr
2016-11-18,3,hadley/purrr
2016-11-20,1,hadley/purrr
2016-11-22,1,hadley/purrr
2016-11-24,1,hadley/purrr
2016-11-28,1,hadley/purrr
2016-11-30,1,hadley/purrr
2016-12-01,2,hadley/purrr
2016-12-09,1,hadley/purrr
2016-12-10,1,hadley/purrr
2016-12-13,1,hadley/purrr
2016-12-17,1,hadley/purrr
2016-12-20,1,hadley/purrr
2016-12-22,1,hadley/purrr
2016-12-27,2,hadley/purrr
2016-12-28,1,hadley/purrr
2016-12-29,1,hadley/purrr
2016-12-30,1,hadley/purrr
2017-01-01,1,hadley/purrr
2017-01-02,1,hadley/purrr
2017-01-04,1,hadley/purrr
2017-01-06,2,hadley/purrr
2017-01-09,2,hadley/purrr
2017-01-10,1,hadley/purrr
2017-01-11,1,hadley/purrr
2017-01-12,1,hadley/purrr
2017-01-15,1,hadley/purrr
2017-01-16,2,hadley/purrr
2017-01-17,1,hadley/purrr
2017-01-18,1,hadley/purrr
2017-01-19,2,hadley/purrr
2017-01-24,2,hadley/purrr
2017-01-27,2,hadley/purrr
2017-02-02,1,hadley/purrr
2017-02-05,1,hadley/purrr
2017-02-09,1,hadley/purrr
2017-02-16,2,hadley/purrr
2017-02-17,1,hadley/purrr
2013-07-28,1,tidyverse/readr
2013-07-29,1,tidyverse/readr
2013-08-27,2,tidyverse/readr
2014-01-20,1,tidyverse/readr
2014-01-21,1,tidyverse/readr
2014-02-22,1,tidyverse/readr
2014-03-05,1,tidyverse/readr
2014-03-06,3,tidyverse/readr
2014-03-09,1,tidyverse/readr
2014-06-17,1,tidyverse/readr
2014-06-19,2,tidyverse/readr
2014-06-23,2,tidyverse/readr
2014-06-24,2,tidyverse/readr
2014-06-25,1,tidyverse/readr
2014-07-07,1,tidyverse/readr
2014-07-17,3,tidyverse/readr
2014-07-31,1,tidyverse/readr
2014-08-02,1,tidyverse/readr
2014-08-07,1,tidyverse/readr
2014-08-10,1,tidyverse/readr
2014-08-22,1,tidyverse/readr
2014-08-31,1,tidyverse/readr
2014-09-05,1,tidyverse/readr
2014-09-18,1,tidyverse/readr
2014-10-24,1,tidyverse/readr
2014-10-28,1,tidyverse/readr
2014-10-30,1,tidyverse/readr
2014-11-12,1,tidyverse/readr
2014-11-21,2,tidyverse/readr
2014-12-07,1,tidyverse/readr
2015-01-14,3,tidyverse/readr
2015-01-15,1,tidyverse/readr
2015-01-16,1,tidyverse/readr
2015-01-29,1,tidyverse/readr
2015-01-30,2,tidyverse/readr
2015-02-09,1,tidyverse/readr
2015-02-13,1,tidyverse/readr
2015-02-19,1,tidyverse/readr
2015-02-20,1,tidyverse/readr
2015-02-23,1,tidyverse/readr
2015-02-24,1,tidyverse/readr
2015-02-26,3,tidyverse/readr
2015-02-28,1,tidyverse/readr
2015-03-03,1,tidyverse/readr
2015-03-04,1,tidyverse/readr
2015-03-10,3,tidyverse/readr
2015-03-11,5,tidyverse/readr
2015-03-12,26,tidyverse/readr
2015-03-13,27,tidyverse/readr
2015-03-14,8,tidyverse/readr
2015-03-15,3,tidyverse/readr
2015-03-16,9,tidyverse/readr
2015-03-17,3,tidyverse/readr
2015-03-18,1,tidyverse/readr
2015-03-19,3,tidyverse/readr
2015-03-20,3,tidyverse/readr
2015-03-22,2,tidyverse/readr
2015-03-23,1,tidyverse/readr
2015-03-25,1,tidyverse/readr
2015-03-26,1,tidyverse/readr
2015-03-27,1,tidyverse/readr
2015-03-30,2,tidyverse/readr
2015-03-31,2,tidyverse/readr
2015-04-01,3,tidyverse/readr
2015-04-03,3,tidyverse/readr
2015-04-04,1,tidyverse/readr
2015-04-06,1,tidyverse/readr
2015-04-07,2,tidyverse/readr
2015-04-08,3,tidyverse/readr
2015-04-09,1,tidyverse/readr
2015-04-10,11,tidyverse/readr
2015-04-11,3,tidyverse/readr
2015-04-12,8,tidyverse/readr
2015-04-14,1,tidyverse/readr
2015-04-15,1,tidyverse/readr
2015-04-16,2,tidyverse/readr
2015-04-18,1,tidyverse/readr
2015-04-19,1,tidyverse/readr
2015-04-21,1,tidyverse/readr
2015-04-25,1,tidyverse/readr
2015-04-28,1,tidyverse/readr
2015-05-02,1,tidyverse/readr
2015-05-06,2,tidyverse/readr
2015-05-07,1,tidyverse/readr
2015-05-12,1,tidyverse/readr
2015-05-13,1,tidyverse/readr
2015-05-21,2,tidyverse/readr
2015-05-23,1,tidyverse/readr
2015-05-26,1,tidyverse/readr
2015-05-27,1,tidyverse/readr
2015-05-28,1,tidyverse/readr
2015-05-29,1,tidyverse/readr
2015-05-31,1,tidyverse/readr
2015-06-01,1,tidyverse/readr
2015-06-02,4,tidyverse/readr
2015-06-08,1,tidyverse/readr
2015-06-10,2,tidyverse/readr
2015-06-11,1,tidyverse/readr
2015-06-23,1,tidyverse/readr
2015-06-24,1,tidyverse/readr
2015-06-26,1,tidyverse/readr
2015-07-10,1,tidyverse/readr
2015-07-16,1,tidyverse/readr
2015-07-23,2,tidyverse/readr
2015-07-26,1,tidyverse/readr
2015-07-28,2,tidyverse/readr
